She is really starting to grow on me,She is really starting to depend on me,-3.707763671875,-33.10923385620117,-32.203025817871094,-79.612060546875,-83.31982421875
I do not take it as a compliment,I do not take that as a yes,-6.25927734375,-28.428672790527344,-28.230836868286133,-76.286865234375,-82.546142578125
Yeah but I am not an American Ambassador,But but I am not an American separatist,-11.44970703125,-41.61442565917969,-41.13454818725586,-87.76123046875,-99.2109375
two people in my building have done it,two people from your village have done this,-7.66796875,-38.482723236083984,-38.323951721191406,-93.0966796875,-100.7646484375
Almost looks like a controller with fan ports,System looks like a Van with crossbar connected,-17.76611328125,-54.5259895324707,-53.973487854003906,-109.779541015625,-127.545654296875
Take that for what its worth I suppose,Love it for all its worth we say,-10.617919921875,-42.20965576171875,-42.13527297973633,-91.81884765625,-102.436767578125
Feel free to talk in that thread instead,Are free to sing anyone sing sic sic,-54.990966796875,-51.093135833740234,-49.940773010253906,-89.75439453125,-144.745361328125
left a few hundred on the table today,left a few packages at the counter counter,-16.0751953125,-43.24790954589844,-43.056297302246094,-94.296630859375,-110.371826171875
Stop being such a racist piece of shit,For being such a stinking piece of shit,-11.6298828125,-39.12152862548828,-38.981658935546875,-85.28173828125,-96.91162109375
Also Liverpool avoid some of the tabloid press,Alamos lieu lieu lieu lieu lieu lieu lieu,-105.167236328125,-62.772605895996094,-55.7333984375,-102.58984375,-207.757080078125
