This could potentially be an underlying medical condition,This could potentially be an irreversible medical condition,-1.293572187423706,-47.33778381347656,-47.1357307434082,-48.65507674217224,-49.94864892959595
Money is king for many of these people,History is evens for many of these people,-20.01917862892151,-54.32124328613281,-53.75370788574219,-42.69301176071167,-62.71219038963318
Watching the sun rise while camping is amazing,Watching the moon rise while outside is beautiful,-3.188750743865967,-58.897056579589844,-58.56033706665039,-62.72527074813843,-65.9140214920044
Yeah I like the non bloody ones better,Yeah I like those non smoking ones better,-1.9990200996398926,-59.99570083618164,-59.64838409423828,-55.92854881286621,-57.9275689125061
They do we just chop them up first,Are if we just heat everything up first,-23.329375743865967,-58.70067596435547,-58.4725341796875,-48.76474952697754,-72.0941252708435
That makes me less sweaty about being behind,Which makes me less shamed of my behind,-12.311756134033203,-60.97901153564453,-60.85425567626953,-57.31563472747803,-69.62739086151123
I have a bomb ass life without them,Try living a fool proof lifestyle without gadgets,-42.26421070098877,-59.85552215576172,-58.187957763671875,-47.23975419998169,-89.50396490097046
thats because only sleazy guys date porn stars,Scroll why straight macho men date porn stars,-74.41858243942261,-68.33641052246094,-68.31008911132812,-82.0663070678711,-156.4848895072937
Seems like we should focus on them first,Click think they should focus on education first,-30.843167781829834,-53.13932418823242,-52.593814849853516,-42.34067153930664,-73.18383932113647
The president intends to open things up soon,The United prepares to shake things up anew,-35.30909705162048,-55.35786437988281,-54.72821044921875,-45.138943672180176,-80.44804072380066
