I have an almost pathological fear of choking,I have an almost pathological fear of lakes,-4.016347646713257,-32.911381244659424,-32.44628953933716,-53.74549388885498,-57.76184153556824
Graffiti is one of their best tracks ever,San is one of my best producers ever,-24.4327392578125,-41.10016584396362,-41.020426750183105,-50.32462930679321,-74.75736856460571
The account is more than one day old,The yearbook is less than one month old,-7.256636142730713,-29.662376880645752,-29.146618366241455,-38.61102628707886,-45.86766242980957
I wish we could spend that money here,We think they could use more help though,-11.178468227386475,-30.86003541946411,-30.760819911956787,-35.90852355957031,-47.08699178695679
They worked so hard acquiring them for me,You worked very hard allocating time for us,-15.620584964752197,-39.23132085800171,-37.712231159210205,-50.489914417266846,-66.11049938201904
they have all been error free and basically,Things have basically gone error free today onshore,-27.58021092414856,-48.81919574737549,-48.53060054779053,-59.83399319648743,-87.41420412063599
easily the best photo Ive taken of myself,Afterward the best photo Ive taken of myself,-4.7893548011779785,-44.725462913513184,-44.459078311920166,-70.68554353713989,-75.47489833831787
I do hope with time you figure out,I sure hope with time this evens out,-17.860220432281494,-38.162949562072754,-37.80890941619873,-45.10237979888916,-62.962600231170654
No wonder the kids try to avoid her,No wonder our children love to copy us,-11.059836864471436,-34.25766849517822,-34.235637187957764,-43.14209270477295,-54.201929569244385
The whole community response has been amazing really,The overall community response has been amazing and,-6.203030109405518,-36.72362947463989,-36.49914884567261,-47.81939220428467,-54.022422313690186
