Why are dirty bitches always so damn confident,Why are Hollywood bastards always so self cent,-10.36767578125,-46.482516288757324,-45.65306758880615,-127.61083984375,-137.978515625
We parted ways after her curiosity was satisfied,We parted company after aching curiosity was satisfied,-13.376953125,-39.786916732788086,-39.585946559906006,-110.361572265625,-123.738525390625
Lots of people say Karma is a bitch,Lots of people say Joss is a genius,-7.136474609375,-34.778385639190674,-34.53656339645386,-111.40185546875,-118.538330078125
Getting bit by a rattlesnake sure would suck,Getting bit by a tick sure would suck,-0.369140625,-36.63715362548828,-36.05138683319092,-128.334716796875,-128.703857421875
Talk to the succubus and get her quest,Talk to the succubus and complete her quests,-7.9814453125,-38.58306932449341,-37.772339820861816,-202.623046875,-210.6044921875
willing to drop price a little bit too,Forks that drop decreased a little bit too,-11.593505859375,-45.18769931793213,-44.58752727508545,-114.254150390625,-125.84765625
The highs were higher but came less often,Their contractions lasted longer or came less often,-7.27392578125,-38.49600172042847,-38.435338497161865,-122.0830078125,-129.35693359375
Wishing you all everything wonderful and loving together,Wishing you all aria loving and joyful christmas,-12.191650390625,-45.65700578689575,-45.24185276031494,-127.315185546875,-139.5068359375
Listened to the whole thing twice that day,Listened to the whole album solo last night,-9.959228515625,-35.152103900909424,-35.02910852432251,-198.22802734375,-208.187255859375
But everyone still treats you as the child,That society still counts you as its citizen,-16.1845703125,-39.33970022201538,-38.688570499420166,-111.8486328125,-128.033203125
