You have to change what you are doing,You have to finish what you are doing,-1.4729132690429694,-27.091251373291016,-26.016788482666016,-33.05969909667969,-34.532612365722656
The Rocky Horror Picture Show is playing somewhere,The Rocky horror picture show was live tonight,-13.56652630615234,-45.148826599121094,-45.14667510986328,-53.988795959472654,-67.555322265625
I would hate to be in a hospital,I really hate to be in a circus,-1.274426757812499,-30.35750961303711,-30.16522789001465,-32.938867614746094,-34.21329437255859
This video was such a chore to watch,This exhibit was clearly a must to see,-14.634987304687499,-45.576602935791016,-45.16094970703125,-44.84721228027344,-59.48219958496094
Cut off the breaks for a clean cut,Cut all the Gore in a clean cut,-8.252475341796874,-44.43809509277344,-44.14745330810547,-50.446519409179686,-58.69899475097656
For some reason I love using white ink,For whatever reason he liked plain old doc,-12.194845153808593,-47.41791534423828,-47.305824279785156,-47.023752807617186,-59.21859796142578
Or force their notion of beauty on people,All recognise one standard of behaviour between men,-11.254947998046873,-53.98109436035156,-53.53737258911133,-53.933763244628906,-65.18871124267578
I barley even compete anymore let alone vote,Can veins even twitch anymore let alone whine,-22.922622863769533,-68.74026489257812,-68.72147369384766,-72.09205670166016,-95.01467956542969
I tried to capture a preacher like tone,To try and Forge a personality like biggie,-36.17344958496094,-52.46296310424805,-51.8151969909668,-48.708850036621094,-84.88229962158204
You may want to get that looked at,You always have to have yourself looked at,-7.143429504394533,-36.551673889160156,-35.85395050048828,-39.37075366210937,-46.514183166503905
