The shaking should be obvious at that speed,The continuum should be obvious at that step,-4.7109375,-47.36260223388672,-47.28399658203125,-116.426513671875,-121.137451171875
Some things have to be dealt with internally,Some things need to be dealt with logically,-2.516845703125,-34.99188232421875,-34.336971282958984,-105.93603515625,-108.452880859375
playing online with other people is whats encouraged,playing monopoly with two people is conversely forbidden,-11.86669921875,-52.987022399902344,-52.646522521972656,-127.209228515625,-139.075927734375
I think it was my second week in,I thought this was my third night here,-7.170654296875,-35.57492446899414,-35.47491455078125,-99.277587890625,-106.4482421875
He needs to show up in a robe,We needed to meet up in a Van,-6.327392578125,-35.829071044921875,-34.54423141479492,-100.525146484375,-106.8525390625
it and realised you were also a girl,Woke and realised things were with that girl,-15.6767578125,-49.550384521484375,-49.44662094116211,-112.594482421875,-128.271240234375
He just kinda laughed and changed the subject,Just he ing just he ing just ing,-56.380615234375,-42.95574951171875,-42.25629425048828,-106.62939453125,-163.010009765625
All the lines so perfectly squared and centered,Makes the buildings look perfectly squared and angled,-10.625,-51.54847717285156,-50.938514709472656,-126.203369140625,-136.828369140625
Or they get turned into the Fantastic Four,Till they got entered into the final Four,-12.83740234375,-43.33600616455078,-43.1450080871582,-108.2021484375,-121.03955078125
Play now while you are on a roll,Play poker while you are on a roll,-4.9013671875,-40.04769515991211,-39.70851135253906,-113.85546875,-118.7568359375
