Not looking too good for you right now,Not looking so good for you right now,-0.2685375213623047,-27.12135601043701,-26.746519088745117,-34.98052978515625,-35.249067306518555
Which means they might very well be evil,Which means they might very well be ailing,-6.842742919921875,-31.981894493103027,-31.73480796813965,-37.37681198120117,-44.21955490112305
If she does you break up with her,If she leaves you break up with her,-3.328075408935547,-30.035871505737305,-28.652892112731934,-32.648006439208984,-35.97608184814453
I once had that thought in my shower,I once had that thingy in my backside,-13.593904495239258,-37.42020654678345,-37.41020059585571,-36.810096740722656,-50.404001235961914
You look like an absolute clown doing it,I looked like an absolute creep doing that,-1.554473876953125,-34.47724962234497,-34.41492414474487,-42.619157791137695,-44.17363166809082
Self control is how we keep society civil,Self defense is how you keep matters civilized,-10.581886291503906,-42.282570362091064,-41.96859359741211,-54.2921028137207,-64.87398910522461
I think this one is trying to fly,I think that Richard is aching to getaway,-34.556400299072266,-34.71613168716431,-34.7027530670166,-32.42135047912598,-66.97775077819824
If they get up bring them back down,If they get up startle them back down,-15.779220581054688,-34.647908210754395,-33.98327302932739,-41.41569137573242,-57.19491195678711
Watt won games with his level of play,Afterward won hearts with his quality of play,-10.612579345703125,-40.21542692184448,-40.07367134094238,-52.36882400512695,-62.98140335083008
I think it will continue to climb upward,I think it will continue to inch upward,-9.335853576660156,-29.928672313690186,-29.926982402801514,-36.09271049499512,-45.42856407165527
